participant,baseline,adapting,task,trial,temperature,accuracy,active_interval,active_zone,rt,repetition,baseline_flag,target_flag,deviation_flag,recorded_temperature
42,32.8,34.8,1,11,0.4,1,1,1,0.382247900008224,0,0,0,0,35.05
42,32.8,34.8,1,12,0.2,0,2,2,0.278208200004883,0,0,0,0,34.8
42,32.8,34.8,1,13,0.6,1,1,1,0.502864199981559,0,0,1,0,35.25
42,32.8,34.8,1,14,0.4,0,1,2,0.392323799955193,0,0,0,0,35
42,32.8,34.8,1,15,0.6,1,2,1,0.396099200006574,0,0,1,0,35.25
42,32.8,34.8,1,16,0.6,1,2,2,2.00598300003912,0,0,1,0,35.25
42,32.8,34.8,1,17,0.6,1,1,1,0.293206800008193,0,0,1,0,35.25
42,32.8,34.8,1,18,0.6,1,2,2,2.79987330001313,0,0,1,0,35.2
42,32.8,34.8,1,19,0.6,0,2,1,0.302733299962711,0,0,1,0,35.25
42,32.8,34.8,1,20,0.8,1,1,2,1.06313520000549,0,0,0,0,35.5
42,32.8,34.8,1,21,0.8,1,2,1,0.317069799988531,0,0,0,0,35.5
42,32.8,34.8,1,22,0.6,0,1,2,0.341450699954294,0,0,1,0,35.2
42,32.8,34.8,1,23,0.8,1,1,1,0.437608900014311,0,0,0,0,35.5
42,32.8,34.8,1,24,0.8,0,2,2,0.415691900008824,0,0,1,0,35.45
42,32.8,34.8,1,25,1,1,2,1,0.375691999972332,0,0,0,0,35.7
42,32.8,34.8,1,26,1,1,1,2,0.413278399966657,0,0,0,0,35.7
42,32.8,34.8,1,27,1,1,1,1,0.406471099995542,0,0,0,0,35.7
42,32.8,34.8,1,28,1,1,1,2,1.1107597000082,0,0,0,0,35.7
42,32.8,34.8,1,29,0.8,1,2,1,0.327593999973033,0,0,0,0,35.5
42,32.8,34.8,1,30,0.8,1,2,2,1.00700199999847,0,0,0,0,35.5
51,31.5,29.5,0,1,1.8,1,1,1,0.419979800004512,0,0,0,0,27.6822222222222
51,31.5,29.5,0,2,1.6,1,1,2,0.281537200091407,0,0,0,0,27.8829545454545
51,31.5,29.5,0,3,1.2,1,1,1,0.307249299949035,0,0,0,0,28.3
51,31.5,29.5,0,4,1,1,2,2,0.292532700113952,0,0,0,0,28.4397727272727
51,31.5,29.5,0,5,0.8,1,2,1,0.295867800014094,0,0,0,0,28.65
51,31.5,29.5,0,6,0.6,1,2,2,0.329020299948752,0,0,0,0,28.9
51,31.5,29.5,0,7,0.4,0,1,1,0.202307499945164,0,0,0,0,29.1
51,31.5,29.5,0,8,0.8,0,1,2,0.243757800199091,0,0,0,0,28.7
51,31.5,29.5,0,9,1.4,1,2,1,0.435075100045651,0,0,0,0,28.1
51,31.5,29.5,0,10,1.2,1,1,2,0.329532400006428,0,0,0,0,28.3
51,31.5,29.5,0,11,1.2,1,2,1,0.293999399989843,0,0,0,0,28.3
51,31.5,29.5,0,12,1.2,1,2,2,0.377376500051469,0,0,0,0,28.3
51,31.5,29.5,0,13,1,1,1,1,0.330218699993566,0,0,0,0,28.4022222222222
51,31.5,29.5,0,14,1,1,1,2,0.418043399928138,0,0,0,0,28.47
51,31.5,29.5,0,15,1,1,1,1,0.411806599935517,0,0,0,0,28.41
51,31.5,29.5,0,16,1,1,2,2,0.414408199954778,0,0,0,0,28.4163043478261
51,31.5,29.5,0,17,1,1,2,1,0.400030799908563,0,0,0,0,28.4
51,31.5,29.5,0,18,0.6,1,2,2,0.379053000127897,0,0,0,0,28.9
51,31.5,29.5,0,19,0.6,0,1,1,0.550539199961349,0,0,0,0,28.9
51,31.5,29.5,0,20,1,1,1,2,0.462936200201511,0,0,0,0,28.5
51,31.5,29.5,0,21,1,1,2,1,0.572508399840444,0,0,0,0,28.4276595744681
51,31.5,29.5,0,22,1,1,1,2,0.3901738000568,0,0,0,0,28.45
51,31.5,29.5,0,23,1,1,2,1,0.457541400101036,0,0,0,0,28.4
51,31.5,29.5,0,24,1,1,2,2,0.521766500081867,0,0,0,0,28.4791666666667
51,31.5,29.5,0,25,1,1,2,1,0.484809200046584,0,0,0,0,28.4144444444444
51,31.5,29.5,0,26,0.8,0,1,2,0.805799500085413,0,0,0,0,28.7
51,31.5,29.5,0,27,1,1,1,1,0.450875100214034,0,0,0,0,28.4712765957447
51,31.5,29.5,0,28,1,1,2,2,0.488980399910361,0,0,0,0,28.5
51,31.5,29.5,0,29,1,1,1,1,0.400481499964371,0,0,0,0,28.4
51,31.5,29.5,0,30,1,1,2,2,0.618977000005543,0,0,0,0,28.45
51,31.5,30.5,0,1,1.8,1,1,1,0.370182600105181,0,0,0,0,28.7
51,31.5,30.5,0,2,1.6,1,2,2,0.384395000059158,0,0,0,0,28.9
51,31.5,30.5,0,3,1.2,1,2,1,0.435567599954084,0,0,0,0,29.3
51,31.5,30.5,0,4,1,1,1,2,0.326218900037929,0,0,0,0,29.5
51,31.5,30.5,0,5,0.8,1,1,1,0.384411599952728,0,0,0,0,29.7
51,31.5,30.5,0,6,0.6,1,2,2,0.464524499839172,0,0,0,0,29.9
51,31.5,30.5,0,7,0.4,0,1,1,0.344155199825764,0,0,0,0,30.1
51,31.5,30.5,0,8,0.8,1,2,2,0.59854290005751,0,0,0,0,29.7
51,31.5,30.5,0,9,0.8,0,1,1,0.518954700091854,0,0,0,0,29.6886363636364
51,31.5,30.5,0,10,1.4,1,1,2,0.346548399887979,0,0,0,0,29.1
51,31.5,30.5,0,11,1.2,1,2,1,0.384293099865317,0,0,0,0,29.3
51,31.5,30.5,0,12,1.2,1,2,2,0.559891500044614,0,0,0,0,29.3
51,31.5,30.5,0,13,1,1,1,1,0.416852399939671,0,0,0,0,29.5
51,31.5,30.5,0,14,1,1,1,2,0.476036399835721,0,0,0,0,29.5
51,31.5,30.5,0,15,1,1,2,1,0.337875199969858,0,0,0,0,29.45
51,31.5,30.5,0,16,1,1,2,2,0.307667199987918,0,0,0,0,29.5
51,31.5,30.5,0,17,1,1,1,1,0.385891399811953,0,0,0,0,29.5
51,31.5,30.5,0,18,0.6,0,2,2,0.468167399987578,0,0,0,0,29.9
51,31.5,30.5,0,19,1,1,1,1,0.334619000088423,0,0,0,0,29.45
51,31.5,30.5,0,20,1,1,1,2,0.400852699996904,0,0,0,0,29.5
51,31.5,30.5,0,21,1,1,2,1,0.43550410005264,0,0,0,0,29.4585106382979
51,31.5,30.5,0,22,1,1,2,2,0.43866360001266,0,0,0,0,29.5
51,31.5,30.5,0,23,1,1,2,1,0.393701999913901,0,0,0,0,29.4673913043478
51,31.5,30.5,0,24,1,1,1,2,0.389565400080755,0,0,0,0,29.5
51,31.5,30.5,0,25,0.8,1,2,1,0.436068200040609,0,0,0,0,29.6877777777778
51,31.5,30.5,0,26,0.8,1,2,2,0.618950500153005,0,0,0,0,29.7
51,31.5,30.5,0,27,0.8,1,1,1,0.469755900092423,0,0,0,0,29.7
51,31.5,30.5,0,28,0.8,1,1,2,0.475268699927256,0,0,0,0,29.7
51,31.5,30.5,0,29,0.8,1,1,1,0.485112800030038,0,0,0,0,29.7
51,31.5,30.5,0,30,0.8,1,2,2,0.387897099833935,0,0,0,0,29.7
51,31.5,31.5,0,1,1.8,1,2,1,0.83011469990015,0,0,0,0,29.6788888888889
51,31.5,31.5,0,2,1.6,1,2,2,0.467179800150916,0,0,0,0,29.9
51,31.5,31.5,0,3,1.2,1,1,1,0.503242000006139,0,0,0,0,30.3
51,31.5,31.5,0,4,1,1,1,2,0.430236400105059,0,0,0,0,30.5
51,31.5,31.5,0,5,0.8,1,2,1,1.07668609987013,0,0,0,0,30.7
51,31.5,31.5,0,6,0.6,0,1,2,1.11183810001239,0,0,0,0,30.9
51,31.5,31.5,0,7,1.2,1,2,1,0.425857000052929,0,0,0,0,30.3
51,31.5,31.5,0,8,1,1,1,2,0.371464699972421,0,0,0,0,30.5
51,31.5,31.5,0,9,1,1,1,1,0.971077800029889,0,0,0,0,30.45
51,31.5,31.5,0,10,1,1,1,2,0.524799200007692,0,0,0,0,30.5
51,31.5,31.5,0,11,0.8,1,2,1,0.389100600033998,0,0,0,0,30.6880434782609
51,31.5,31.5,0,12,0.8,1,2,2,1.14847699995153,0,0,0,0,30.7
51,31.5,31.5,0,13,0.8,1,1,1,0.46033460018225,0,0,0,0,30.7
51,31.5,31.5,0,14,0.8,1,2,2,2.19102270016447,0,0,0,0,30.7
51,31.5,31.5,0,15,0.8,1,2,1,2.12646090006456,0,0,0,0,30.679347826087
51,31.5,31.5,0,16,0.8,1,2,2,0.607826799852774,0,0,0,0,30.7
51,31.5,31.5,0,17,0.4,1,1,1,0.449043799890205,0,0,0,0,31.1
51,31.5,31.5,0,18,0.4,1,1,2,2.01294329995289,0,0,0,0,31.1
51,31.5,31.5,0,19,0.4,1,1,1,0.497299999929965,0,0,0,0,31.1
51,31.5,31.5,0,20,0.4,1,1,2,1.91617129999213,0,0,0,0,31.1
51,31.5,31.5,0,21,0.4,1,2,1,0.362842600094154,0,0,0,0,31.1
51,31.5,31.5,0,22,0.4,1,2,2,1.12977920006961,0,0,0,0,31.1
51,31.5,31.5,0,23,0.2,0,1,1,0.434946699999273,0,0,0,0,31.3
51,31.5,31.5,0,24,0.4,1,2,2,0.413301900029182,0,0,0,0,31.1
51,31.5,31.5,0,25,0.4,1,2,1,0.575013299938291,0,0,0,0,31.1
51,31.5,31.5,0,26,0.4,1,2,2,1.00248800008558,0,0,0,0,31.1
51,31.5,31.5,0,27,0.4,1,2,1,0.446748899994418,0,0,0,0,31.1
51,31.5,31.5,0,28,0.4,0,1,2,0.361329300096259,0,0,0,0,31.1
51,31.5,31.5,0,29,0.4,1,1,1,0.552588399965316,0,0,0,0,31.1
51,31.5,31.5,0,30,0.4,0,1,2,1.75124119990505,0,0,0,0,31.1
51,31.5,32.5,0,1,1.8,1,2,1,0.903804900124669,0,0,0,0,30.7
51,31.5,32.5,0,2,1.6,1,2,2,0.736289700027555,0,0,0,0,30.9
51,31.5,32.5,0,3,1.2,1,2,1,0.624993699835613,0,0,0,0,31.2955555555556
51,31.5,32.5,0,4,1,1,1,2,2.32086839992553,0,0,0,0,31.5
51,31.5,32.5,0,5,0.8,1,1,1,0.38848640001379,0,0,0,0,31.7
51,31.5,32.5,0,6,0.6,1,1,2,0.55015129991807,0,0,0,0,31.9
51,31.5,32.5,0,7,0.4,1,2,1,0.515848599839956,0,0,0,0,32.1
51,31.5,32.5,0,8,0.4,1,2,2,0.574067200068384,0,0,0,0,32.1
51,31.5,32.5,0,9,0.4,1,2,1,0.46692409995012,0,0,0,0,32.1
51,31.5,32.5,0,10,0.2,1,1,2,1.23177879978903,0,0,0,0,32.3011363636364
51,31.5,32.5,0,11,0.2,1,1,1,0.635405099950731,0,0,0,0,32.3
51,31.5,32.5,0,12,0.2,1,1,2,0.45094219991006,0,0,0,0,32.3
51,31.5,32.5,0,13,0.2,0,2,1,0.385015199892223,0,1,0,0,32.3
51,31.5,32.5,0,14,0.4,1,1,2,0.503504400141537,0,0,0,0,32.1
51,31.5,32.5,0,15,0.4,1,2,1,0.500628300011158,0,0,0,0,32.1
51,31.5,32.5,0,16,0.4,1,2,2,0.652324600145221,0,0,0,0,32.1
51,31.5,32.5,0,17,0.4,1,1,1,0.586540800053626,0,0,0,0,32.1
51,31.5,32.5,0,18,0.4,1,1,2,0.839625899912789,0,0,0,0,32.1
51,31.5,32.5,0,19,0.4,1,1,1,0.593577100196853,0,0,0,0,32.1
51,31.5,32.5,0,20,0.2,0,2,2,0.708325599785894,0,0,0,0,32.3
51,31.5,32.5,0,21,0.4,1,2,1,0.483820599969476,0,0,0,0,32.1
51,31.5,32.5,0,22,0.4,1,2,2,1.25823110016063,0,0,0,0,32.1
51,31.5,32.5,0,23,0.4,0,1,1,0.452613099943846,0,0,0,0,32.1
51,31.5,32.5,0,24,0.4,0,1,2,0.410800899844617,0,0,0,0,32.1
51,31.5,32.5,0,25,0.6,1,1,1,0.343809199985117,0,0,0,0,31.9
51,31.5,32.5,0,26,0.6,1,1,2,0.423262699972838,0,0,0,0,31.9
51,31.5,32.5,0,27,0.6,1,1,1,0.443738100118935,0,0,0,0,31.9
51,31.5,32.5,0,28,0.6,1,2,2,0.524893500143662,0,0,0,0,31.9
51,31.5,32.5,0,29,0.6,1,2,1,0.392212999984622,0,0,0,0,31.9
51,31.5,32.5,0,30,0.4,1,2,2,1.59820580016822,0,0,0,0,32.1
51,31.5,33.5,0,1,1.8,1,1,1,NaN,1,1,0,0,31.7
51,31.5,33.5,0,2,1.6,1,1,2,0.642138800118119,0,0,1,0,31.7044444444444
51,31.5,33.5,0,3,1.2,1,2,1,0.246508399955928,0,0,1,0,31.9
51,31.5,33.5,0,4,1,1,1,2,0.489344700006768,0,0,1,0,32.3
51,31.5,33.5,0,5,0.8,1,2,1,0.55910179996863,0,0,1,0,32.5
51,31.5,33.5,0,6,0.6,1,2,2,0.524088099831715,0,0,1,0,32.7
51,31.5,33.5,0,7,0.4,1,1,1,0.579490500036627,0,1,1,0,32.9
51,31.5,33.5,0,8,0.4,1,2,2,1.25436230003834,0,0,0,0,33.1
51,31.5,33.5,0,9,0.4,1,2,1,0.583548600086942,0,0,0,0,33.1
51,31.5,33.5,0,10,0.2,1,1,2,0.703597800107673,0,0,0,0,33.1
51,31.5,33.5,0,11,0.2,1,1,1,0.781027600169182,0,1,0,0,33.3
51,31.5,33.5,0,12,0.2,0,2,2,0.68145120004192,0,0,0,0,33.3644444444444
51,31.5,33.5,0,13,0.4,1,1,1,1.68958210013807,0,0,1,0,33.3
51,31.5,33.5,0,14,0.4,1,2,2,0.565871499944478,0,0,0,0,33.1
51,31.5,33.5,0,15,0.4,1,1,1,0.451764000114053,0,0,0,0,33.1
51,31.5,33.5,0,16,0.4,1,1,2,0.407886600121856,0,0,0,0,33.1
51,31.5,33.5,0,17,0.4,1,2,1,0.625797800021246,0,0,0,0,33.1
51,31.5,33.5,0,18,0.4,1,2,2,0.508534300141037,0,0,0,0,33.1
51,31.5,33.5,0,19,0.4,1,2,1,0.61879920004867,0,0,0,0,33.1
51,31.5,33.5,0,20,0.4,1,2,2,0.549341100035235,0,0,0,0,33.1
51,31.5,33.5,0,21,0.2,1,1,1,0.584392699878663,0,0,0,0,33.1
51,31.5,33.5,0,22,0.2,1,1,2,1.29208869999275,0,0,0,0,33.3
51,31.5,33.5,0,23,0.2,0,1,1,1.71083460003138,0,0,0,0,33.3
51,31.5,33.5,0,24,0.4,1,2,2,0.433454399928451,0,1,1,0,33.3088888888889
51,31.5,33.5,0,25,0.4,0,2,1,0.465714300051332,0,1,0,0,33.1
51,31.5,33.5,0,26,0.4,1,1,2,0.453091699862853,0,0,0,0,33.1
51,31.5,33.5,0,27,0.4,0,2,1,0.375656499993056,0,0,0,0,33.1
51,31.5,33.5,0,28,0.4,0,1,2,0.4390436001122,0,0,0,0,33.1
51,31.5,33.5,0,29,0.6,1,1,1,0.344386500073597,0,1,1,0,33.1
51,31.5,29.5,1,1,2.6,1,1,1,0.455563300056383,0,0,0,0,32
51,31.5,29.5,1,2,2,1,2,2,0.496728499885648,0,0,0,0,31.3966666666667
51,31.5,29.5,1,3,1.8,1,2,1,0.325634900014848,0,0,0,0,31.2
51,31.5,29.5,1,4,1.4,0,1,2,0.478619999950752,0,0,0,0,30.8
51,31.5,29.5,1,5,2.4,1,2,1,0.32469499995932,0,0,0,0,31.8
51,31.5,29.5,1,6,2.2,1,1,2,0.419167499989271,0,0,0,0,31.5989361702128
51,31.5,29.5,1,7,2,1,2,1,0.592486599925905,0,0,0,0,31.4
51,31.5,29.5,1,8,2,1,2,2,0.520879899850115,0,0,0,0,31.4
51,31.5,29.5,1,9,1.8,0,1,1,0.553916699951515,0,0,0,0,31.2
51,31.5,29.5,1,10,2.4,0,1,2,0.479104700032622,0,0,0,0,31.7977777777778
51,31.5,29.5,1,11,3.2,1,2,1,0.334247600054368,0,0,0,0,32.6
51,31.5,29.5,1,12,3.2,1,1,2,0.335066800005734,0,0,0,0,32.6
51,31.5,29.5,1,13,3,1,1,1,0.436521100113168,0,0,0,0,32.4
51,31.5,29.5,1,14,2.8,1,2,2,0.46885189996101,0,0,0,0,32.2
51,31.5,29.5,1,15,2.6,1,1,1,0.481239400105551,0,0,0,0,32
51,31.5,29.5,1,16,2.2,0,1,2,0.433101200032979,0,0,0,0,31.6
51,31.5,29.5,1,17,3,1,2,1,0.513643800048158,0,0,0,0,32.4
51,31.5,29.5,1,18,2.8,1,2,2,0.376866000005975,0,0,0,0,32.2
51,31.5,29.5,1,19,2.8,1,2,1,0.28596829995513,0,0,0,0,32.2
51,31.5,29.5,1,20,2.8,1,1,2,0.335699699819088,0,0,0,0,32.2
51,31.5,29.5,1,21,2.6,1,1,1,0.313234600005671,0,0,0,0,32
51,31.5,29.5,1,22,2.6,1,2,2,0.87680139997974,0,0,0,0,32
51,31.5,29.5,1,23,2.2,1,2,1,0.891704099951312,0,0,0,0,31.6
51,31.5,29.5,1,24,2.2,0,1,2,0.569425099994987,0,0,0,0,31.6
51,31.5,29.5,1,25,2.6,0,1,1,0.38626700011082,0,0,0,0,32
51,31.5,29.5,1,26,3,0,2,2,0.801523100119084,0,0,0,0,32.4
51,31.5,29.5,1,27,3.6,1,2,1,0.541034800000489,0,0,0,0,33
51,31.5,29.5,1,28,3.6,1,1,2,0.600682100048289,0,0,0,0,33
51,31.5,29.5,1,29,3.4,1,2,1,0.352727100020275,0,0,0,0,32.8
51,31.5,29.5,1,30,3.4,0,1,2,0.582291099941358,0,0,0,0,32.8
51,31.5,30.5,1,1,2.6,1,2,1,0.354758100118488,0,0,0,0,33
51,31.5,30.5,1,2,2,1,1,2,0.432016999926418,0,0,0,0,32.35
51,31.5,30.5,1,3,1.8,1,1,1,0.364772300003096,0,0,0,0,32.2
51,31.5,30.5,1,4,1.4,1,2,2,0.268051699968055,0,0,0,0,31.8
51,31.5,30.5,1,5,1.2,1,2,1,1.39790569990873,0,0,0,0,31.6
51,31.5,30.5,1,6,1,0,1,2,0.604640000034124,0,0,0,0,31.4
51,31.5,30.5,1,7,1.8,1,1,1,0.399806400062516,0,0,0,0,32.2
51,31.5,30.5,1,8,1.6,1,2,2,0.360315500060096,0,0,0,0,32
51,31.5,30.5,1,9,1.4,1,2,1,2.07283310010098,0,0,0,0,31.8
51,31.5,30.5,1,10,1.4,1,1,2,0.578380400082096,0,0,0,0,31.7988636363636
51,31.5,30.5,1,11,1.4,1,2,1,0.388782399939373,0,0,0,0,31.8
51,31.5,30.5,1,12,1.2,0,1,2,0.288847400108352,0,0,0,0,31.6
51,31.5,30.5,1,13,1.4,0,1,1,1.2596289999783,0,0,0,0,31.8
51,31.5,30.5,1,14,1.8,1,2,2,0.296562500065193,0,0,0,0,32.2
51,31.5,30.5,1,15,1.8,1,1,1,0.39785089995712,0,0,0,0,32.2
51,31.5,30.5,1,16,1.6,1,2,2,0.596687899902463,0,0,0,0,32
51,31.5,30.5,1,17,1.6,0,1,1,0.358722300035879,0,0,0,0,32
51,31.5,30.5,1,18,2,1,2,2,0.329241900006309,0,0,0,0,32.3648936170213
51,31.5,30.5,1,19,2,1,1,1,0.565416500205174,0,0,0,0,32.4
51,31.5,30.5,1,20,1.8,1,2,2,0.365347699960694,0,0,0,0,32.2
51,31.5,30.5,1,21,1.8,1,1,1,0.647843799786642,0,0,0,0,32.2
51,31.5,30.5,1,22,1.8,1,2,2,0.543086800025776,0,0,0,0,32.2
51,31.5,30.5,1,23,1.8,1,2,1,0.597692299867049,0,0,0,0,32.2
51,31.5,30.5,1,24,1.8,1,1,2,0.629641599953175,0,0,0,0,32.2
51,31.5,30.5,1,25,1.4,0,1,1,0.970456699840724,0,0,0,0,31.8
51,31.5,30.5,1,26,1.8,1,2,2,0.444873699918389,0,0,0,0,32.2
51,31.5,30.5,1,27,1.8,1,2,1,0.400880399858579,0,0,0,0,32.2
51,31.5,30.5,1,28,1.8,1,2,2,0.374090200057253,0,0,0,0,32.2
51,31.5,30.5,1,29,1.8,0,1,1,0.555265800096095,0,0,0,0,32.2
51,31.5,30.5,1,30,2,1,1,2,0.524898099945858,0,0,0,0,32.4
51,31.5,31.5,1,1,2.6,1,2,1,0.460504399845377,0,0,0,0,34
51,31.5,31.5,1,2,2,1,2,2,0.465416199993342,0,0,0,0,33.3967391304348
51,31.5,31.5,1,3,1.8,1,1,1,0.331365199992433,0,0,0,0,33.2
51,31.5,31.5,1,4,1.4,1,1,2,0.332265000091866,0,0,0,0,32.8
51,31.5,31.5,1,5,1.2,0,2,1,0.871134200133383,0,0,0,0,32.6
51,31.5,31.5,1,6,2.2,1,1,2,0.407192599959671,0,0,0,0,33.5945652173913
51,31.5,31.5,1,7,2,1,2,1,0.386890799971297,0,0,0,0,33.4
51,31.5,31.5,1,8,1.8,1,2,2,0.483589800074697,0,0,0,0,33.15
51,31.5,31.5,1,9,1.6,1,1,1,0.389810400083661,0,0,0,0,33
51,31.5,31.5,1,10,1.6,1,2,2,0.47054270002991,0,0,0,0,33
51,31.5,31.5,1,11,1.6,1,1,1,1.08367870002985,0,0,0,0,33
51,31.5,31.5,1,12,1.4,1,1,2,1.28087859996594,0,0,0,0,32.8
51,31.5,31.5,1,13,1.4,1,1,1,0.678341400111094,0,0,0,0,32.8
51,31.5,31.5,1,14,1,1,1,2,1.46482190000825,0,0,0,0,32.4
51,31.5,31.5,1,15,1,0,2,1,0.643858399940655,0,0,0,0,32.4
51,31.5,31.5,1,16,1.4,1,1,2,0.343137399991974,0,0,0,0,32.8
51,31.5,31.5,1,17,1.4,1,2,1,0.401352999964729,0,0,0,0,32.8
51,31.5,31.5,1,18,1.4,1,2,2,0.368836199864745,0,0,0,0,32.7965909090909
51,31.5,31.5,1,19,1.4,1,1,1,0.834565199911594,0,0,0,0,32.8
51,31.5,31.5,1,20,1.4,1,2,2,0.34981880011037,0,0,0,0,32.8
51,31.5,31.5,1,21,1.4,1,2,1,0.514845300000161,0,0,0,0,32.8
51,31.5,31.5,1,22,1.4,1,1,2,0.538690800080076,0,0,0,0,32.8
51,31.5,31.5,1,23,1.4,0,1,1,0.497858099872246,0,0,0,0,32.8
51,31.5,31.5,1,24,1.4,1,2,2,0.566652399953455,0,0,0,0,32.7945652173913
51,31.5,31.5,1,25,1.4,1,2,1,0.377169999992475,0,0,0,0,32.8
51,31.5,31.5,1,26,1.4,1,2,2,0.340581699972972,0,0,0,0,32.8
51,31.5,31.5,1,27,1.4,0,1,1,NaN,1,0,0,0,32.8
51,31.5,31.5,1,28,1.6,1,1,2,0.430368399946019,0,0,1,0,32.75
51,31.5,31.5,1,29,1.2,1,1,1,0.403554299846292,0,0,1,0,33
51,31.5,32.5,1,1,2.6,1,2,1,0.568079099990427,0,1,0,0,35
51,31.5,32.5,1,2,2,1,1,2,0.358575799968094,0,1,0,0,34.4
51,31.5,32.5,1,3,1.8,1,2,1,0.327881699893624,0,0,0,0,34.2
51,31.5,32.5,1,4,1.4,1,1,2,0.488245999906212,0,0,0,0,33.8
51,31.5,32.5,1,5,1.2,1,1,1,0.576738399919122,0,0,0,0,33.6
51,31.5,32.5,1,6,1,1,2,2,0.28176479996182,0,0,0,0,33.4
51,31.5,32.5,1,7,0.8,0,1,1,0.427758400095627,0,0,0,0,33.2
51,31.5,32.5,1,8,1.4,1,1,2,0.40282790013589,0,0,0,0,33.8
51,31.5,32.5,1,9,1.4,1,1,1,0.432626800145954,0,0,0,0,33.8
51,31.5,32.5,1,10,1.2,1,2,2,0.326808599987999,0,0,0,0,33.6
51,31.5,32.5,1,11,1.2,1,2,1,1.23215269995853,0,0,0,0,33.6
51,31.5,32.5,1,12,1,1,2,2,1.27674790006131,0,0,0,0,33.4
51,31.5,32.5,1,13,1,1,2,1,2.04938940005377,0,0,0,0,33.4
51,31.5,32.5,1,14,1,1,1,2,0.456043699989095,0,0,0,0,33.4
51,31.5,32.5,1,15,1,1,1,1,1.80271349987015,0,0,0,0,33.4
51,31.5,32.5,1,16,1,1,2,2,0.414761800086126,0,0,0,0,33.4
51,31.5,32.5,1,17,0.6,0,1,1,0.793653800152242,0,0,0,0,33
51,31.5,32.5,1,18,1,1,2,2,0.421449100133032,0,0,0,0,33.4
51,31.5,32.5,1,19,1,1,1,1,0.447156599955633,0,0,0,0,33.4
51,31.5,32.5,1,20,1,1,2,2,0.531023099785671,0,0,0,0,33.4
51,31.5,32.5,1,21,1,1,1,1,0.526824400061741,0,0,0,0,33.4
51,31.5,32.5,1,22,1,1,1,2,0.472123199841008,0,0,0,0,33.4
51,31.5,32.5,1,23,1,0,2,1,0.734398500062525,0,0,0,0,33.4
51,31.5,32.5,1,24,1,1,2,2,0.2023275999818,0,0,0,0,33.4
51,31.5,32.5,1,25,1,0,1,1,0.746892899973318,0,0,0,0,33.4
51,31.5,32.5,1,26,1.2,1,1,2,0.408083799993619,0,0,0,0,33.6
51,31.5,32.5,1,27,1.2,1,1,1,0.302755600074306,0,0,0,0,33.6
51,31.5,32.5,1,28,1.2,1,2,2,0.391263799974695,0,0,0,0,33.6
51,31.5,32.5,1,29,0.8,0,2,1,0.418620100012049,0,0,0,0,33.2
51,31.5,32.5,1,30,1.2,1,2,2,1.37488000001758,0,0,0,0,33.6
51,31.5,33.5,1,1,2.6,1,2,1,3.18868739996105,0,0,0,0,36
51,31.5,33.5,1,2,2,1,2,2,0.504860300105065,0,1,0,0,35.4
51,31.5,33.5,1,3,1.8,1,1,1,0.378848399966955,0,0,0,0,35.2
51,31.5,33.5,1,4,1.4,1,2,2,0.357776599936187,0,0,0,0,34.8
51,31.5,33.5,1,5,1.2,1,1,1,0.403889399953187,0,0,0,0,34.6
51,31.5,33.5,1,6,1,1,1,2,0.511536099947989,0,0,0,0,34.4
51,31.5,33.5,1,7,0.8,1,2,1,0.470528600038961,0,0,0,0,34.2
51,31.5,33.5,1,8,0.6,1,1,2,0.202656700043008,0,1,0,0,34
51,31.5,33.5,1,9,0.6,1,1,1,0.489641800057143,0,0,0,0,34
51,31.5,33.5,1,10,0.4,0,2,2,0.477900100173429,0,0,0,0,33.7933333333333
51,31.5,33.5,1,11,0.8,1,2,1,0.513610000023618,0,0,0,0,34.2
51,31.5,33.5,1,12,0.8,1,1,2,0.475445300107822,0,0,0,0,34.2
51,31.5,33.5,1,13,0.6,0,2,1,0.534069299930707,0,1,0,0,34
51,31.5,33.5,1,14,0.8,1,2,2,1.19098860002123,0,0,0,0,34.2
51,31.5,33.5,1,15,0.8,1,2,1,0.972731699934229,0,0,0,0,34.2
51,31.5,33.5,1,16,0.8,1,1,2,0.52240899996832,0,0,0,0,34.2
51,31.5,33.5,1,17,0.8,1,1,1,0.372662799898535,0,0,0,0,34.2
51,31.5,33.5,1,18,0.8,1,1,2,0.443209399934858,0,0,0,0,34.2
51,31.5,33.5,1,19,0.8,1,2,1,0.419736800016835,0,0,0,0,34.2
51,31.5,33.5,1,20,0.8,1,1,2,0.507208900060505,0,0,0,0,34.2
51,31.5,33.5,1,21,0.8,1,1,1,0.432230599923059,0,0,0,0,34.2
51,31.5,33.5,1,22,0.8,1,1,2,0.413672500057146,0,0,0,0,34.2
51,31.5,33.5,1,23,0.8,1,2,1,0.372737199999392,0,0,0,0,34.2
51,31.5,33.5,1,24,0.8,1,2,2,0.384823299944401,0,1,0,0,34.2
51,31.5,33.5,1,25,0.4,0,2,1,0.485406799940392,0,0,0,0,33.8
51,31.5,33.5,1,26,0.8,1,1,2,0.35762200015597,0,0,0,0,34.2
51,31.5,33.5,1,27,0.8,1,2,1,0.364746799925342,0,0,0,0,34.2
51,31.5,33.5,1,28,0.8,1,1,2,0.404395699966699,0,0,0,0,34.2
51,31.5,33.5,1,29,0.8,1,1,1,0.391159200109541,0,0,0,0,34.2
51,31.5,33.5,1,30,0.8,1,2,2,0.400141899939626,0,0,0,0,34.2
